# Forza Horizon 6 car data. Source: https://forza.labsgg.com/cars (per-car pages https://forza.labsgg.com/cars/{slug}).
# Date fetched: 2026-07-26. Cars: 634.
# These are third-party transcriptions of the game's own in-game stats panel. They are not first-party data and not independent measurements.
# Raw imperial values are as published. Metric columns are unrounded conversions: PS=hp*1.01387 Nm=lbft*1.35582 kg=lbs*0.45359237 m=ft*0.3048 kmh=mph*1.609344.
# Columns prefixed src_ are the site's own keys, verbatim and unrenamed.
# Skip lines beginning with # to read this file.
id,slug,url,year,manufacturer,carName,fullCarName,carType,rarity,unlockCategory,howToUnlock,priceCr,pi,piClass,drivetrain,powerHp,powerPs,torqueLbFt,torqueNm,weightLbs,weightKg,displacementL,frontWeightPct,accel0to60MphSec,accel0to100MphSec,braking60to0Ft,braking60to0M,braking100to0Ft,braking100to0M,lateralG60Mph,lateralG120Mph,topSpeedMph,topSpeedKmh,aeroEfficiency,mechBalance,aeroBalance,barSpeed,barHandling,barAcceleration,barLaunch,barBraking,barOffroad,specStatus,detailPageVerified,heroImageUrl,cardImageUrl,src_id,src_manufacturer,src_manufacturerIndex,src_manufacturerVehicleIndex,src_carName,src_fullCarName,src_year,src_carType,src_rarity,src_unlockCategory,src_howToUnlock,src_defaultDrivetrain,src_price,src_defaultPower,src_defaultTorque,src_defaultWeight,src_defaultFrontDisplacement,src_defaultEngineDisplacement,src_defaultRating,src_defaultSpeed,src_defaultHandling,src_defaultAcceleration,src_defaultLaunch,src_defaultBraking,src_defaultOffroad,src_brake60,src_brake100,src_accel60,src_accel100,src_topSpeed,src_lateral60,src_lateral120,src_mechBalance,src_aeroBalance,src_aeroEfficiency,src_createdAt,src_updatedAt
795,2022-alumicraft-6165-trick-truck,https://forza.labsgg.com/cars/2022-alumicraft-6165-trick-truck,2022,Alumicraft,#6165 Trick Truck,2022 Alumicraft #6165 Trick Truck,UNLIMITED OFFROAD,EPIC,Autoshow,,300000,485,C,RWD,430,435.96410000000003,430,583.0026,5750,2608.1561275,6.16,47,4.799,13.449,129.3,39.41064000000001,314.5,95.8596,0.85,0.84,120.4,193.76501760000002,0.45,0.46,0,4.4,3,3.6,2.6,5,9.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2022_Alumicraft_6165_Trick_Truck.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2022_Alumicraft_6165_Trick_Truck.png",795,Alumicraft,,,#6165 Trick Truck,2022 Alumicraft #6165 Trick Truck,2022,UNLIMITED OFFROAD,EPIC,Autoshow,,RWD,300000,430,430,5750,47,6.16,485,4.4,3,3.6,2.6,5,9.4,129.3,314.5,4.799,13.449,120.4,0.85,0.84,0.46,0,0.45,1776324517000,1779475193000
796,2554-amg-transport-dynamics-m12s-warthog-cst,https://forza.labsgg.com/cars/2554-amg-transport-dynamics-m12s-warthog-cst,2554,AMG TD,M12S Warthog CST,2554 AMG Transport Dynamics M12S Warthog CST,UNLIMITED OFFROAD,LEGENDARY,Autoshow,,850000,663,A,AWD,965,978.3845500000001,905,1227.0171,5071,2300.16690827,8,54,3.128,8.396,112.9,34.41192,260.8,79.49184000000001,0.96,0.96,115.6,186.0401664,0.17,0.48,0,4.2,3.6,9.1,10,6.7,10,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2554_AMG_Transport_Dynamics_M12S_Warthog_CST.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2554_AMG_Transport_Dynamics_M12S_Warthog_CST.png",796,AMG TD,,,M12S Warthog CST,2554 AMG Transport Dynamics M12S Warthog CST,2554,UNLIMITED OFFROAD,LEGENDARY,Autoshow,,AWD,850000,965,905,5071,54,8,663,4.2,3.6,9.1,10,6.7,10,112.9,260.8,3.128,8.396,115.6,0.96,0.96,0.48,0,0.17,1776324517000,1779475197000
5985,2018-apollo-intensa-emozione,https://forza.labsgg.com/cars/2018-apollo-intensa-emozione,2018,Apollo,Intensa Emozione,2018 Apollo Intensa Emozione,EXTREME TRACK TOYS,LEGENDARY,Festival Playlist,Wheelspin,3040000,916,R,RWD,780,790.8186000000001,560,759.2592,2756,1250.10057172,6.3,45,2.584,5.062,68.3,20.81784,150.7,45.93336,1.73,2.2,207.8,334.4216832,0.79,0.58,0.39,7.4,9.1,7.7,8.4,10,4.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2018_Apollo_Intensa_Emozione.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2018_Apollo_Intensa_Emozione.png",5985,Apollo,,,Intensa Emozione,2018 Apollo Intensa Emozione,2018,EXTREME TRACK TOYS,LEGENDARY,Festival Playlist,Wheelspin,RWD,3040000,780,560,2756,45,6.3,916,7.4,9.1,7.7,8.4,10,4.4,68.3,150.7,2.584,5.062,207.8,1.73,2.2,0.58,0.39,0.79,1777888390000,1780168421000
797,2013-ariel-atom-500-v8,https://forza.labsgg.com/cars/2013-ariel-atom-500-v8,2013,Ariel,Atom 500 V8,2013 Ariel Atom 500 V8,EXTREME TRACK TOYS,EPIC,Autoshow,,190000,825,S2,RWD,475,481.58825,268,363.35976,1433,649.99786621,2.97,36,3,5.582,104.3,31.79064,243.7,74.27976,1.3,1.61,176.6,284.21015040000003,0.87,0.63,0.29,6.3,7.7,7.8,8.5,6.9,4.5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2013_Ariel_Atom_500_V8.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2013_Ariel_Atom_500_V8.png",797,Ariel,,,Atom 500 V8,2013 Ariel Atom 500 V8,2013,EXTREME TRACK TOYS,EPIC,Autoshow,,RWD,190000,475,268,1433,36,2.97,825,6.3,7.7,7.8,8.5,6.9,4.5,104.3,243.7,3,5.582,176.6,1.3,1.61,0.63,0.29,0.87,1776324517000,1779343761000
798,2016-ariel-nomad,https://forza.labsgg.com/cars/2016-ariel-nomad,2016,Ariel,Nomad,2016 Ariel Nomad,UNLIMITED BUGGIES,RARE,Autoshow,,54000,601,A,RWD,235,238.25945000000002,221,299.63622,1477,669.95593049,2.35,38,3.305,8.521,132.5,40.386,325.2,99.12096,0.96,0.95,143.8,231.42366720000004,0.82,0.59,0,5.1,4.6,6.5,7.2,4.2,8.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2016_Ariel_Nomad.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2016_Ariel_Nomad.png",798,Ariel,,,Nomad,2016 Ariel Nomad,2016,UNLIMITED BUGGIES,RARE,Autoshow,,RWD,54000,235,221,1477,38,2.35,601,5.1,4.6,6.5,7.2,4.2,8.3,132.5,325.2,3.305,8.521,143.8,0.96,0.95,0.59,0,0.82,1776324517000,1779475184000
5986,1964-aston-martin-db5-vantage,https://forza.labsgg.com/cars/1964-aston-martin-db5-vantage,1964,Aston Martin,DB5 Vantage,1964 Aston Martin DB5 Vantage,RARE CLASSICS,EPIC,Autoshow,,500000,416,C,RWD,282,285.91134,282,382.34124,3230,1465.1033551,4,51,8.019,18.721,158.8,48.402240000000006,401,122.2248,0.79,0.78,142.5,229.33152,0.88,0.51,0,5.1,3.8,4,2.9,2.7,5.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1964_Aston_Martin_DB5_Vantage.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1964_Aston_Martin_DB5_Vantage.png",5986,Aston Martin,,,DB5 Vantage,1964 Aston Martin DB5 Vantage,1964,RARE CLASSICS,EPIC,Autoshow,,RWD,500000,282,282,3230,51,4,416,5.1,3.8,4,2.9,2.7,5.7,158.8,401,8.019,18.721,142.5,0.79,0.78,0.51,0,0.88,1777888390000,1779343741000
6256,2003-aston-martin-db7-gt,https://forza.labsgg.com/cars/2003-aston-martin-db7-gt,2003,Aston Martin,DB7 GT,2003 Aston Martin DB7 GT,RETRO SPORTS CARS,RARE,Car Pack,Car Pack 7/16,76000,566,B,RWD,435,441.03345,410,555.8862,3968,1799.85452416,5.94,55,4.94,11.778,125.3,38.19144,308.3,93.96984,0.93,0.96,185.6,298.6942464,0.86,0.46,0.43,6.8,4.9,4.4,4.1,4.5,5.1,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2003_Aston_Martin_DB7_GT.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2003_Aston_Martin_DB7_GT.png",6256,Aston Martin,,,DB7 GT,2003 Aston Martin DB7 GT,2003,RETRO SPORTS CARS,RARE,Car Pack,Car Pack 7/16,RWD,76000,435,410,3968,55,5.94,566,6.8,4.9,4.4,4.1,4.5,5.1,125.3,308.3,4.94,11.778,185.6,0.93,0.96,0.46,0.43,0.86,1784198486000,1784198747000
5987,2016-aston-martin-vulcan,https://forza.labsgg.com/cars/2016-aston-martin-vulcan,2016,Aston Martin,Vulcan,2016 Aston Martin Vulcan,EXTREME TRACK TOYS,LEGENDARY,Autoshow,,2300000,884,S2,RWD,820,831.3734000000001,590,799.9338,2998,1359.8699252600002,6.95,54,3,5.634,69.5,21.183600000000002,153.9,46.90872,1.73,2.1,225.7,363.22894080000003,0.81,0.56,0.48,8.2,8.8,6.6,7,10,4.2,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2016_Aston_Martin_Vulcan.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2016_Aston_Martin_Vulcan.png",5987,Aston Martin,,,Vulcan,2016 Aston Martin Vulcan,2016,EXTREME TRACK TOYS,LEGENDARY,Autoshow,,RWD,2300000,820,590,2998,54,6.95,884,8.2,8.8,6.6,7,10,4.2,69.5,153.9,3,5.634,225.7,1.73,2.1,0.56,0.48,0.81,1777888390000,1779343766000
5988,2017-aston-martin-db11,https://forza.labsgg.com/cars/2017-aston-martin-db11,2017,Aston Martin,DB11,2017 Aston Martin DB11,SUPER GT,EPIC,Autoshow,,175000,679,A,RWD,608,616.43296,516,699.60312,4134,1875.15085758,5.2,51,3.659,7.781,106.3,32.400240000000004,253.7,77.32776,1.07,1.12,201.9,324.92655360000003,0.83,0.49,0.39,7.3,5.7,5.7,6.1,6.1,5.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2017_Aston_Martin_DB11.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2017_Aston_Martin_DB11.png",5988,Aston Martin,,,DB11,2017 Aston Martin DB11,2017,SUPER GT,EPIC,Autoshow,,RWD,175000,608,516,4134,51,5.2,679,7.3,5.7,5.7,6.1,6.1,5.3,106.3,253.7,3.659,7.781,201.9,1.07,1.12,0.49,0.39,0.83,1777888390000,1779343767000
5990,2017-aston-martin-vulcan-amr-pro,https://forza.labsgg.com/cars/2017-aston-martin-vulcan-amr-pro,2017,Aston Martin,Vulcan AMR Pro,2017 Aston Martin Vulcan AMR Pro,EXTREME TRACK TOYS,LEGENDARY,Autoshow,,3000000,898,S2,RWD,820,831.3734000000001,590,799.9338,2998,1359.8699252600002,6.95,54,2.985,5.685,68.2,20.787360000000003,155,47.244,1.73,2.08,214.2,344.7214848,0.84,0.49,0.48,7.7,8.7,6.6,7,10,3.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2017_Aston_Martin_Vulcan_AMR_Pro.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2017_Aston_Martin_Vulcan_AMR_Pro.png",5990,Aston Martin,,,Vulcan AMR Pro,2017 Aston Martin Vulcan AMR Pro,2017,EXTREME TRACK TOYS,LEGENDARY,Autoshow,,RWD,3000000,820,590,2998,54,6.95,898,7.7,8.7,6.6,7,10,3.7,68.2,155,2.985,5.685,214.2,1.73,2.08,0.49,0.48,0.84,1777888390000,1779343767000
799,2019-aston-martin-dbs-superleggera,https://forza.labsgg.com/cars/2019-aston-martin-dbs-superleggera,2019,Aston Martin,DBS Superleggera,2019 Aston Martin DBS Superleggera,SUPER GT,EPIC,Festival Playlist,Wheelspin,261250,736,S1,RWD,715,724.91705,663,898.90866,3966,1798.9473394200002,5.2,51,3.347,6.228,93.5,28.498800000000003,227.7,69.40296,1.09,1.16,215.4,346.6526976,0.81,0.52,0.39,7.8,5.8,5.8,6.2,6.9,5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2019_Aston_Martin_DBS_Superleggera.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2019_Aston_Martin_DBS_Superleggera.png",799,Aston Martin,,,DBS Superleggera,2019 Aston Martin DBS Superleggera,2019,SUPER GT,EPIC,Festival Playlist,Wheelspin,RWD,261250,715,663,3966,51,5.2,736,7.8,5.8,5.8,6.2,6.9,5,93.5,227.7,3.347,6.228,215.4,1.09,1.16,0.52,0.39,0.81,1776324517000,1780168418000
800,2019-aston-martin-valhalla-concept-car,https://forza.labsgg.com/cars/2019-aston-martin-valhalla-concept-car,2019,Aston Martin,Valhalla Concept Car,2019 Aston Martin Valhalla Concept Car,HYPERCARS,LEGENDARY,Festival Playlist,Wheelspin,1092500,960,R,AWD,1042,1056.45254,995,1349.0409,3097,1404.77556989,2.99,41,1.883,3.76,63.2,19.263360000000002,149.7,45.62856,1.72,2.1,245,394.28928,0.83,0.61,0.33,8.5,9.2,10,10,10,4.9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2019_Aston_Martin_Valhalla_Concept_Car.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2019_Aston_Martin_Valhalla_Concept_Car.png",800,Aston Martin,,,Valhalla Concept Car,2019 Aston Martin Valhalla Concept Car,2019,HYPERCARS,LEGENDARY,Festival Playlist,Wheelspin,AWD,1092500,1042,995,3097,41,2.99,960,8.5,9.2,10,10,10,4.9,63.2,149.7,1.883,3.76,245,1.72,2.1,0.61,0.33,0.83,1776324517000,1780168418000
801,2019-aston-martin-vantage,https://forza.labsgg.com/cars/2019-aston-martin-vantage,2019,Aston Martin,Vantage,2019 Aston Martin Vantage,GT CARS,EPIC,Autoshow,,250000,696,A,RWD,503,509.97661000000005,505,684.6891,3497,1586.21251789,3.98,50,3.447,8.198,104.7,31.912560000000003,252.3,76.90104000000001,1.1,1.18,192.1,309.1549824,0.84,0.49,0.38,7,6.1,6,6.4,6.1,5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2019_Aston_Martin_Vantage.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2019_Aston_Martin_Vantage.png",801,Aston Martin,,,Vantage,2019 Aston Martin Vantage,2019,GT CARS,EPIC,Autoshow,,RWD,250000,503,505,3497,50,3.98,696,7,6.1,6,6.4,6.1,5,104.7,252.3,3.447,8.198,192.1,1.1,1.18,0.49,0.38,0.84,1776324517000,1779343770000
5991,2021-aston-martin-dbx,https://forza.labsgg.com/cars/2021-aston-martin-dbx,2021,Aston Martin,DBX,2021 Aston Martin DBX,SPORTS UTILITY HEROES,RARE,Festival Playlist,,237500,618,A,AWD,543,550.53141,516,699.60312,4949,2244.8286391300003,3.98,54,4.506,10.326,105.5,32.156400000000005,263.4,80.28432,1.03,1.02,178.5,287.26790400000004,0.79,0.48,0,6.5,4.8,5.9,6.1,5.2,6.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2021_Aston_Martin_DBX.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2021_Aston_Martin_DBX.png",5991,Aston Martin,,,DBX,2021 Aston Martin DBX,2021,SPORTS UTILITY HEROES,RARE,Festival Playlist,,AWD,237500,543,516,4949,54,3.98,618,6.5,4.8,5.9,6.1,5.2,6.7,105.5,263.4,4.506,10.326,178.5,1.03,1.02,0.48,0,0.79,1777888390000,1780168421000
5993,2022-aston-martin-valkyrie-amr-pro,https://forza.labsgg.com/cars/2022-aston-martin-valkyrie-amr-pro,2022,Aston Martin,Valkyrie AMR Pro,2022 Aston Martin Valkyrie AMR Pro,EXTREME TRACK TOYS,LEGENDARY,Autoshow,,4200000,989,R,RWD,1000,1013.87,545,738.9219,2370,1075.0139169000001,6.5,42,2.517,4.233,61.5,18.7452,130.5,39.7764,1.95,2.81,215,346.00896,0.74,0.61,0.36,7.9,9.4,8,8.6,10,4.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2022_Aston_Martin_Valkyrie_AMR_Pro.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2022_Aston_Martin_Valkyrie_AMR_Pro.png",5993,Aston Martin,,,Valkyrie AMR Pro,2022 Aston Martin Valkyrie AMR Pro,2022,EXTREME TRACK TOYS,LEGENDARY,Autoshow,,RWD,4200000,1000,545,2370,42,6.5,989,7.9,9.4,8,8.6,10,4.7,61.5,130.5,2.517,4.233,215,1.95,2.81,0.61,0.36,0.74,1777888390000,1779343775000
802,2023-aston-martin-valkyrie,https://forza.labsgg.com/cars/2023-aston-martin-valkyrie,2023,Aston Martin,Valkyrie,2023 Aston Martin Valkyrie,HYPERCARS,LEGENDARY,Autoshow,,2750000,924,R,RWD,1140,1155.8118,663,898.90866,2976,1349.89089312,6.5,40,3.217,5.45,74.1,22.58568,164.3,50.07864000000001,1.37,1.67,250.3,402.81880320000005,0.81,0.64,0.32,9.2,8.7,7.4,8,10,4.6,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2023_Aston_Martin_Valkyrie.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2023_Aston_Martin_Valkyrie.png",802,Aston Martin,,,Valkyrie,2023 Aston Martin Valkyrie,2023,HYPERCARS,LEGENDARY,Autoshow,,RWD,2750000,1140,663,2976,40,6.5,924,9.2,8.7,7.4,8,10,4.6,74.1,164.3,3.217,5.45,250.3,1.37,1.67,0.64,0.32,0.81,1776324517000,1779343777000
5994,1983-audi-sport-quattro,https://forza.labsgg.com/cars/1983-audi-sport-quattro,1983,Audi,Sport quattro,1983 Audi Sport quattro,RETRO RALLY,EPIC,Festival Playlist,Wheelspin,617500,526,B,AWD,306,310.24422000000004,258,349.80156,2807,1273.2337825900001,2.13,55,4.433,12.218,123.8,37.73424,311.1,94.82328000000001,0.91,0.91,157.8,253.95448320000003,0.84,0.47,0.46,5.7,4.7,5.5,2.9,4,6,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1983_Audi_Sport_quattro.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1983_Audi_Sport_quattro.png",5994,Audi,,,Sport quattro,1983 Audi Sport quattro,1983,RETRO RALLY,EPIC,Festival Playlist,Wheelspin,AWD,617500,306,258,2807,55,2.13,526,5.7,4.7,5.5,2.9,4,6,123.8,311.1,4.433,12.218,157.8,0.91,0.91,0.47,0.46,0.84,1777888390000,1780168421000
803,1986-audi-2-audi-sport-quattro-s1,https://forza.labsgg.com/cars/1986-audi-2-audi-sport-quattro-s1,1986,Audi,#2 Audi Sport quattro S1,1986 Audi #2 Audi Sport quattro S1,RALLY MONSTERS,LEGENDARY,Autoshow,,750000,726,S1,AWD,469,475.50503000000003,354,479.96028,2403,1089.98246511,2.11,52,3.029,6.926,104.2,31.760160000000003,255.1,77.75448,1.12,1.25,175.8,282.9226752,0.8,0.5,0.5,6.3,6,8.9,2.4,5.4,8.1,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1986_Audi_2_Audi_Sport_quattro_S1.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1986_Audi_2_Audi_Sport_quattro_S1.png",803,Audi,,,#2 Audi Sport quattro S1,1986 Audi #2 Audi Sport quattro S1,1986,RALLY MONSTERS,LEGENDARY,Autoshow,,AWD,750000,469,354,2403,52,2.11,726,6.3,6,8.9,2.4,5.4,8.1,104.2,255.1,3.029,6.926,175.8,1.12,1.25,0.5,0.5,0.8,1776324517000,1779343747000
804,2001-audi-rs-4-avant,https://forza.labsgg.com/cars/2001-audi-rs-4-avant,2001,Audi,RS 4 Avant,2001 Audi RS 4 Avant,RETRO SUPER SALOONS,COMMON,Autoshow,,175000,544,B,AWD,375,380.20125,324,439.28568,3571,1619.77835327,2.67,58,4.465,11.362,137.1,41.78808,347.4,105.88752,0.92,0.93,175.7,282.7617408,0.86,0.44,0.49,6.4,5.3,5.5,4.7,3.6,5.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2001_Audi_RS_4_Avant.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2001_Audi_RS_4_Avant.png",804,Audi,,,RS 4 Avant,2001 Audi RS 4 Avant,2001,RETRO SUPER SALOONS,COMMON,Autoshow,,AWD,175000,375,324,3571,58,2.67,544,6.4,5.3,5.5,4.7,3.6,5.7,137.1,347.4,4.465,11.362,175.7,0.92,0.93,0.44,0.49,0.86,1776324517000,1779475175000
805,2003-audi-rs-6,https://forza.labsgg.com/cars/2003-audi-rs-6,2003,Audi,RS 6,2003 Audi RS 6,RETRO SUPER SALOONS,RARE,Autoshow,,35000,556,B,AWD,450,456.24150000000003,415,562.6653,4024,1825.2556968800002,4.17,59,4.333,10.529,123.3,37.58184,316.2,96.37776,0.9,0.92,184.6,297.08490240000003,0.85,0.41,0.5,6.8,5.2,5,4.9,4.1,5.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2003_Audi_RS_6.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2003_Audi_RS_6.png",805,Audi,,,RS 6,2003 Audi RS 6,2003,RETRO SUPER SALOONS,RARE,Autoshow,,AWD,35000,450,415,4024,59,4.17,556,6.8,5.2,5,4.9,4.1,5.8,123.3,316.2,4.333,10.529,184.6,0.9,0.92,0.41,0.5,0.85,1776324517000,1779475175000
806,2006-audi-rs-4,https://forza.labsgg.com/cars/2006-audi-rs-4,2006,Audi,RS 4,2006 Audi RS 4,MODERN SUPER SALOONS,RARE,Autoshow,,75000,593,B,AWD,420,425.8254,317,429.79494,3638,1650.16904206,4.16,58,4.641,11.022,126.4,38.526720000000005,318.9,97.20072,0.93,0.96,190.7,306.9019008,0.86,0.42,0.49,6.9,5.5,6,5.5,4.4,5.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2006_Audi_RS_4.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2006_Audi_RS_4.png",806,Audi,,,RS 4,2006 Audi RS 4,2006,MODERN SUPER SALOONS,RARE,Autoshow,,AWD,75000,420,317,3638,58,4.16,593,6.9,5.5,6,5.5,4.4,5.7,126.4,318.9,4.641,11.022,190.7,0.93,0.96,0.42,0.49,0.86,1776324517000,1779343757000
5996,2009-audi-r8-lms,https://forza.labsgg.com/cars/2009-audi-r8-lms,2009,Audi,R8 LMS,2009 Audi R8 LMS,EXTREME TRACK TOYS,RARE,Autoshow,,900000,810,S2,RWD,643,651.91841,375,508.4325,3064,1389.8070216800002,5.2,42,3.539,7.377,70.9,21.61032,163.6,49.86528,1.64,1.89,186.9,300.78639360000005,0.77,0.61,0.35,7.2,8.1,7.7,7.7,9.5,4.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2009_Audi_R8_LMS.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2009_Audi_R8_LMS.png",5996,Audi,,,R8 LMS,2009 Audi R8 LMS,2009,EXTREME TRACK TOYS,RARE,Autoshow,,RWD,900000,643,375,3064,42,5.2,810,7.2,8.1,7.7,7.7,9.5,4.4,70.9,163.6,3.539,7.377,186.9,1.64,1.89,0.61,0.35,0.77,1777888390000,1779343759000
5995,2009-audi-rs-6,https://forza.labsgg.com/cars/2009-audi-rs-6,2009,Audi,RS 6,2009 Audi RS 6,MODERN SUPER SALOONS,EPIC,Autoshow,,42000,598,B,AWD,570,577.9059,478,648.08196,4376,1984.9202111200002,4.99,59,4.324,9.739,104.6,31.88208,260.2,79.30896,0.93,0.96,198.6,319.6157184,0.86,0.41,0.5,7.5,5.5,6.1,6.7,5.8,5.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2009_Audi_RS_6.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2009_Audi_RS_6.png",5995,Audi,,,RS 6,2009 Audi RS 6,2009,MODERN SUPER SALOONS,EPIC,Autoshow,,AWD,42000,570,478,4376,59,4.99,598,7.5,5.5,6.1,6.7,5.8,5.8,104.6,260.2,4.324,9.739,198.6,0.93,0.96,0.41,0.5,0.86,1777888390000,1779343759000
5997,2010-audi-tt-rs-coupe,https://forza.labsgg.com/cars/2010-audi-tt-rs-coupe,2010,Audi,TT RS Coupé,2010 Audi TT RS Coupé,MODERN SPORTS CARS,RARE,Autoshow,,35000,593,B,AWD,335,339.64645,332,450.13224,3294,1494.13326678,2.48,60,4.329,10.867,126.4,38.526720000000005,317.1,96.65208000000001,0.96,0.99,181.3,291.77406720000005,0.87,0.43,0.51,6.6,5.6,5.8,7,4.4,5.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2010_Audi_TT_RS_Coup%C3%A9.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2010_Audi_TT_RS_Coup%C3%A9.png",5997,Audi,,,TT RS Coupé,2010 Audi TT RS Coupé,2010,MODERN SPORTS CARS,RARE,Autoshow,,AWD,35000,335,332,3294,60,2.48,593,6.6,5.6,5.8,7,4.4,5.8,126.4,317.1,4.329,10.867,181.3,0.96,0.99,0.43,0.51,0.87,1777888390000,1779343759000
